2043-01-01,元日
2043-01-12,成人の日
2043-02-11,建国記念の日
2043-02-23,天皇誕生日
2043-04-29,昭和の日
2043-05-03,憲法記念日
2043-05-04,みどりの日
2043-05-05,こどもの日
2043-05-06,振替休日
2043-07-20,海の日
2043-08-11,山の日
2043-09-21,敬老の日
2043-09-22,国民の休日
2043-10-12,スポーツの日
2043-11-03,文化の日
2043-11-23,勤労感謝の日
