1991-01-01,元日
1991-01-15,成人の日
1991-02-11,建国記念の日
1991-04-29,みどりの日
1991-05-03,憲法記念日
1991-05-04,国民の休日 (憲法記念日/こどもの日)
1991-05-05,こどもの日
1991-05-06,振替休日 (日曜日/こどもの日)
1991-09-15,敬老の日
1991-09-16,振替休日 (日曜日/敬老の日)
1991-10-10,体育の日
1991-11-03,文化の日
1991-11-04,振替休日 (日曜日/文化の日)
1991-11-23,勤労感謝の日
1991-12-23,天皇誕生日
