1990-01-01,元日
1990-01-15,成人の日
1990-02-11,建国記念の日
1990-02-12,振替休日 (日曜日/建国記念の日)
1990-04-29,みどりの日
1990-04-30,振替休日 (日曜日/みどりの日)
1990-05-03,憲法記念日
1990-05-04,国民の休日 (憲法記念日/こどもの日)
1990-05-05,こどもの日
1990-09-15,敬老の日
1990-09-24,振替休日 (日曜日/秋分の日)
1990-10-10,体育の日
1990-11-03,文化の日
1990-11-12,即位の礼正殿の儀
1990-11-23,勤労感謝の日
1990-12-23,天皇誕生日
1990-12-24,振替休日
