2046-01-01,2046,1,1,1,月,Monday,元日
2046-01-08,2046,1,8,1,月,Monday,成人の日
2046-02-11,2046,2,11,0,日,Sunday,建国記念の日
2046-02-12,2046,2,12,1,月,Monday,振替休日,日曜日/建国記念の日
2046-02-23,2046,2,23,5,金,Friday,天皇誕生日
2046-04-29,2046,4,29,0,日,Sunday,昭和の日
2046-04-30,2046,4,30,1,月,Monday,振替休日,日曜日/昭和の日
2046-05-03,2046,5,3,4,木,Thursday,憲法記念日
2046-05-04,2046,5,4,5,金,Friday,みどりの日
2046-05-05,2046,5,5,6,土,Saturday,こどもの日
2046-07-16,2046,7,16,1,月,Monday,海の日
2046-08-11,2046,8,11,6,土,Saturday,山の日
2046-09-17,2046,9,17,1,月,Monday,敬老の日
2046-09-24,2046,9,24,1,月,Monday,振替休日,日曜日/秋分の日
2046-10-08,2046,10,8,1,月,Monday,スポーツの日
2046-11-03,2046,11,3,6,土,Saturday,文化の日
2046-11-23,2046,11,23,5,金,Friday,勤労感謝の日
2046-12-24,2046,12,24,1,月,Monday,振替休日,日曜日/
