1996-01-01,1996,1,1,1,月,Monday,元日
1996-01-15,1996,1,15,1,月,Monday,成人の日
1996-02-11,1996,2,11,0,日,Sunday,建国記念の日
1996-02-12,1996,2,12,1,月,Monday,振替休日
1996-04-29,1996,4,29,1,月,Monday,みどりの日
1996-05-03,1996,5,3,5,金,Friday,憲法記念日
1996-05-04,1996,5,4,6,土,Saturday,国民の休日 (憲法記念日とこどもの日)
1996-05-05,1996,5,5,0,日,Sunday,こどもの日
1996-05-06,1996,5,6,1,月,Monday,振替休日
1996-07-20,1996,7,20,6,土,Saturday,海の日
1996-09-15,1996,9,15,0,日,Sunday,敬老の日
1996-09-16,1996,9,16,1,月,Monday,振替休日
1996-10-10,1996,10,10,4,木,Thursday,体育の日
1996-11-03,1996,11,3,0,日,Sunday,文化の日
1996-11-04,1996,11,4,1,月,Monday,振替休日
1996-11-23,1996,11,23,6,土,Saturday,勤労感謝の日
1996-12-23,1996,12,23,1,月,Monday,天皇誕生日
