1997-01-01,1997,1,1,3,水,Wednesday,元日
1997-01-15,1997,1,15,3,水,Wednesday,成人の日
1997-02-11,1997,2,11,2,火,Tuesday,建国記念の日
1997-04-29,1997,4,29,2,火,Tuesday,みどりの日
1997-05-03,1997,5,3,6,土,Saturday,憲法記念日
1997-05-05,1997,5,5,1,月,Monday,こどもの日
1997-07-20,1997,7,20,0,日,Sunday,海の日
1997-07-21,1997,7,21,1,月,Monday,振替休日
1997-09-15,1997,9,15,1,月,Monday,敬老の日
1997-10-10,1997,10,10,5,金,Friday,体育の日
1997-11-03,1997,11,3,1,月,Monday,文化の日
1997-11-23,1997,11,23,0,日,Sunday,勤労感謝の日
1997-11-24,1997,11,24,1,月,Monday,振替休日
1997-12-23,1997,12,23,2,火,Tuesday,天皇誕生日
