2001-01-01,2001,1,1,1,月,Monday,元日
2001-01-08,2001,1,8,1,月,Monday,成人の日
2001-02-11,2001,2,11,0,日,Sunday,建国記念の日
2001-02-12,2001,2,12,1,月,Monday,振替休日 (日曜日/元日)
2001-03-20,2001,3,20,2,火,Tuesday,春分の日
2001-04-29,2001,4,29,0,日,Sunday,みどりの日
2001-04-30,2001,4,30,1,月,Monday,振替休日 (日曜日/みどりの日)
2001-05-03,2001,5,3,4,木,Thursday,憲法記念日
2001-05-04,2001,5,4,5,金,Friday,国民の休日 (憲法記念日/こどもの日)
2001-05-05,2001,5,5,6,土,Saturday,こどもの日
2001-07-20,2001,7,20,5,金,Friday,海の日
2001-09-15,2001,9,15,6,土,Saturday,敬老の日
2001-09-23,2001,9,23,0,日,Sunday,秋分の日
2001-09-24,2001,9,24,1,月,Monday,振替休日
2001-10-08,2001,10,8,1,月,Monday,体育の日
2001-11-03,2001,11,3,6,土,Saturday,文化の日
2001-11-23,2001,11,23,5,金,Friday,勤労感謝の日
2001-12-23,2001,12,23,0,日,Sunday,天皇誕生日
2001-12-24,2001,12,24,1,月,Monday,振替休日
