2040-01-01,2040,1,1,0,日,Sunday,元日
2040-01-02,2040,1,2,1,月,Monday,振替休日,日曜日/元日
2040-01-09,2040,1,9,1,月,Monday,成人の日
2040-02-11,2040,2,11,6,土,Saturday,建国記念の日
2040-02-23,2040,2,23,4,木,Thursday,天皇誕生日
2040-04-29,2040,4,29,0,日,Sunday,昭和の日
2040-04-30,2040,4,30,1,月,Monday,振替休日,日曜日/昭和の日
2040-05-03,2040,5,3,4,木,Thursday,憲法記念日
2040-05-04,2040,5,4,5,金,Friday,みどりの日
2040-05-05,2040,5,5,6,土,Saturday,こどもの日
2040-07-16,2040,7,16,1,月,Monday,海の日
2040-08-11,2040,8,11,6,土,Saturday,山の日
2040-09-17,2040,9,17,1,月,Monday,敬老の日
2040-10-08,2040,10,8,1,月,Monday,体育の日
2040-11-03,2040,11,3,6,土,Saturday,文化の日
2040-11-23,2040,11,23,5,金,Friday,勤労感謝の日
2040-12-24,2040,12,24,1,月,Monday,振替休日,日曜日/
