2007-01-01,2007,1,1,1,月,Monday,元日
2007-01-08,2007,1,8,1,月,Monday,成人の日
2007-02-11,2007,2,11,0,日,Sunday,建国記念の日
2007-02-12,2007,2,12,1,月,Monday,振替休日
2007-03-21,2007,3,21,3,水,Wednesday,春分の日
2007-04-29,2007,4,29,0,日,Sunday,昭和の日
2007-04-30,2007,4,30,1,月,Monday,振替休日
2007-05-03,2007,5,3,4,木,Thursday,憲法記念日
2007-05-04,2007,5,4,5,金,Friday,みどりの日
2007-05-05,2007,5,5,6,土,Saturday,こどもの日
2007-07-16,2007,7,16,1,月,Monday,海の日
2007-09-17,2007,9,17,1,月,Monday,敬老の日
2007-09-23,2007,9,23,0,日,Sunday,秋分の日
2007-09-24,2007,9,24,1,月,Monday,振替休日
2007-10-08,2007,10,8,1,月,Monday,体育の日
2007-11-03,2007,11,3,6,土,Saturday,文化の日
2007-11-23,2007,11,23,5,金,Friday,勤労感謝の日
2007-12-23,2007,12,23,0,日,Sunday,天皇誕生日
2007-12-24,2007,12,24,1,月,Monday,振替休日
