1999-01-01,1999,1,1,5,金,Friday,元日
1999-01-15,1999,1,15,5,金,Friday,成人の日
1999-02-11,1999,2,11,4,木,Thursday,建国記念の日
1999-03-22,1999,3,22,1,月,Monday,振替休日
1999-04-29,1999,4,29,4,木,Thursday,みどりの日
1999-05-03,1999,5,3,1,月,Monday,憲法記念日
1999-05-04,1999,5,4,2,火,Tuesday,国民の休日 (憲法記念日/こどもの日)
1999-05-05,1999,5,5,3,水,Wednesday,こどもの日
1999-07-20,1999,7,20,2,火,Tuesday,海の日
1999-09-15,1999,9,15,3,水,Wednesday,敬老の日
1999-10-10,1999,10,10,0,日,Sunday,体育の日
1999-10-11,1999,10,11,1,月,Monday,振替休日 (日曜日/体育の日)
1999-11-03,1999,11,3,3,水,Wednesday,文化の日
1999-11-23,1999,11,23,2,火,Tuesday,勤労感謝の日
1999-12-23,1999,12,23,4,木,Thursday,天皇誕生日
