1989-01-01,1989,1,1,0,日,Sunday,元日
1989-01-02,1989,1,2,1,月,Monday,振替休日 (日曜日/元日)
1989-01-15,1989,1,15,0,日,Sunday,成人の日
1989-01-16,1989,1,16,1,月,Monday,振替休日
1989-02-11,1989,2,11,6,土,Saturday,建国記念の日
1989-02-24,1989,2,24,5,金,Friday,昭和天皇の大喪の礼
1989-04-29,1989,4,29,6,土,Saturday,みどりの日
1989-05-03,1989,5,3,3,水,Wednesday,憲法記念日
1989-05-04,1989,5,4,4,木,Thursday,国民の休日 (憲法記念日/こどもの日)
1989-05-05,1989,5,5,5,金,Friday,こどもの日
1989-09-15,1989,9,15,5,金,Friday,敬老の日
1989-10-10,1989,10,10,2,火,Tuesday,体育の日
1989-11-03,1989,11,3,5,金,Friday,文化の日
1989-11-23,1989,11,23,4,木,Thursday,勤労感謝の日
1989-12-23,1989,12,23,6,土,Saturday,天皇誕生日
