1993-01-01,1993,1,1,5,金,Friday,元日
1993-01-15,1993,1,15,5,金,Friday,成人の日
1993-02-11,1993,2,11,4,木,Thursday,建国記念の日
1993-04-29,1993,4,29,4,木,Thursday,みどりの日
1993-05-03,1993,5,3,1,月,Monday,憲法記念日
1993-05-04,1993,5,4,2,火,Tuesday,国民の休日(憲法記念日とこどもの日)
1993-05-05,1993,5,5,3,水,Wednesday,こどもの日
1993-06-09,1993,6,9,3,水,Wednesday,皇太子・徳仁親王の結婚の儀
1993-09-15,1993,9,15,3,水,Wednesday,敬老の日
1993-10-10,1993,10,10,0,日,Sunday,体育の日
1993-10-11,1993,10,11,1,月,Monday,振替休日
1993-11-03,1993,11,3,3,水,Wednesday,文化の日
1993-11-23,1993,11,23,2,火,Tuesday,勤労感謝の日
1993-12-23,1993,12,23,4,木,Thursday,天皇誕生日
