1984-01-01,1984,1,1,0,日,Sunday,元日
1984-01-02,1984,1,2,1,月,Monday,振替休日,日曜日/元日
1984-01-15,1984,1,15,0,日,Sunday,成人の日
1984-01-16,1984,1,16,1,月,Monday,振替休日,日曜日/成人の日
1984-02-11,1984,2,11,6,土,Saturday,建国記念の日
1984-04-29,1984,4,29,0,日,Sunday,天皇誕生日
1984-04-30,1984,4,30,1,月,Monday,振替休日,日曜日/天皇誕生日
1984-05-03,1984,5,3,4,木,Thursday,憲法記念日
1984-05-05,1984,5,5,6,土,Saturday,こどもの日
1984-09-15,1984,9,15,6,土,Saturday,敬老の日
1984-09-24,1984,9,24,1,月,Monday,振替休日,日曜日/秋分の日
1984-10-10,1984,10,10,3,水,Wednesday,体育の日
1984-11-03,1984,11,3,6,土,Saturday,文化の日
1984-11-23,1984,11,23,5,金,Friday,勤労感謝の日
