2031-01-01,2031,1,1,3,水,Wednesday,元日
2031-01-13,2031,1,13,1,月,Monday,成人の日
2031-02-11,2031,2,11,2,火,Tuesday,建国記念の日
2031-04-29,2031,4,29,2,火,Tuesday,昭和の日
2031-05-03,2031,5,3,6,土,Saturday,憲法記念日
2031-05-04,2031,5,4,0,日,Sunday,みどりの日
2031-05-05,2031,5,5,1,月,Monday,こどもの日
2031-05-06,2031,5,6,2,火,Tuesday,振替休日,日曜日/こどもの日
2031-07-21,2031,7,21,1,月,Monday,海の日
2031-08-11,2031,8,11,1,月,Monday,山の日
2031-09-15,2031,9,15,1,月,Monday,敬老の日
2031-10-13,2031,10,13,1,月,Monday,体育の日
2031-11-03,2031,11,3,1,月,Monday,文化の日
2031-11-23,2031,11,23,0,日,Sunday,勤労感謝の日
2031-11-24,2031,11,24,1,月,Monday,振替休日,日曜日/勤労感謝の日
2031-12-23,2031,12,23,2,火,Tuesday,天皇誕生日
