2008-01-01,2008,1,1,2,火,Tuesday,元日
2008-01-14,2008,1,14,1,月,Monday,成人の日
2008-02-11,2008,2,11,1,月,Monday,建国記念の日
2008-03-20,2008,3,20,4,木,Thursday,春分の日
2008-04-29,2008,4,29,2,火,Tuesday,昭和の日
2008-05-03,2008,5,3,6,土,Saturday,憲法記念日
2008-05-04,2008,5,4,0,日,Sunday,みどりの日
2008-05-05,2008,5,5,1,月,Monday,こどもの日
2008-05-06,2008,5,6,2,火,Tuesday,振替休日
2008-07-21,2008,7,21,1,月,Monday,海の日
2008-09-15,2008,9,15,1,月,Monday,敬老の日
2008-09-23,2008,9,23,2,火,Tuesday,秋分の日
2008-10-13,2008,10,13,1,月,Monday,体育の日
2008-11-03,2008,11,3,1,月,Monday,文化の日
2008-11-23,2008,11,23,0,日,Sunday,勤労感謝の日
2008-11-24,2008,11,24,1,月,Monday,振替休日
2008-12-23,2008,12,23,2,火,Tuesday,天皇誕生日
