1985-01-01,1985,1,1,2,火,Tuesday,元日
1985-01-15,1985,1,15,2,火,Tuesday,成人の日
1985-02-11,1985,2,11,1,月,Monday,建国記念の日
1985-04-29,1985,4,29,1,月,Monday,天皇誕生日
1985-05-03,1985,5,3,5,金,Friday,憲法記念日
1985-05-05,1985,5,5,0,日,Sunday,こどもの日
1985-05-06,1985,5,6,1,月,Monday,振替休日,日曜日/こどもの日
1985-09-15,1985,9,15,0,日,Sunday,敬老の日
1985-09-16,1985,9,16,1,月,Monday,振替休日,日曜日/敬老の日
1985-10-10,1985,10,10,4,木,Thursday,体育の日
1985-11-03,1985,11,3,0,日,Sunday,文化の日
1985-11-04,1985,11,4,1,月,Monday,振替休日,日曜日/文化の日
1985-11-23,1985,11,23,6,土,Saturday,勤労感謝の日
