2020-01-01,2020,1,1,3,水,Wednesday,元日
2020-01-13,2020,1,13,1,月,Monday,成人の日
2020-02-11,2020,2,11,2,火,Tuesday,建国記念の日
2020-02-23,2020,2,23,0,日,Sunday,天皇誕生日
2020-03-20,2020,3,20,5,金,Friday,春分の日(未確定)
2020-04-29,2020,4,29,3,水,Wednesday,昭和の日
2020-05-03,2020,5,3,0,日,Sunday,憲法記念日
2020-05-04,2020,5,4,1,月,Monday,みどりの日
2020-05-05,2020,5,5,2,火,Tuesday,こどもの日
2020-05-06,2020,5,6,3,水,Wednesday,振替休日,日曜日/子供の日
2020-07-23,2020,7,23,4,木,Thursday,海の日(特例により7月20日から移動)
2020-07-24,2020,7,24,5,金,Friday,スポーツの日(特例により10月12日から移動)
2020-08-10,2020,8,10,1,月,Monday,山の日(特例により8月11日から移動)
2020-09-21,2020,9,21,1,月,Monday,敬老の日
2020-09-22,2020,9,22,2,火,Tuesday,秋分の日(未確定)
2020-11-03,2020,11,3,2,火,Tuesday,文化の日
2020-11-23,2020,11,23,1,月,Monday,勤労感謝の日
