1995-01-01,1995,1,1,0,日,Sunday,元日
1995-01-02,1995,1,2,1,月,Monday,振替休日
1995-01-15,1995,1,15,0,日,Sunday,成人の日
1995-01-16,1995,1,16,1,月,Monday,振替休日
1995-02-11,1995,2,11,6,土,Saturday,建国記念の日
1995-04-29,1995,4,29,6,土,Saturday,みどりの日
1995-05-03,1995,5,3,3,水,Wednesday,憲法記念日
1995-05-04,1995,5,4,4,木,Thursday,国民の休日
1995-05-05,1995,5,5,5,金,Friday,こどもの日
1995-09-15,1995,9,15,5,金,Friday,敬老の日
1995-10-10,1995,10,10,2,火,Tuesday,体育の日
1995-11-03,1995,11,3,5,金,Friday,文化の日
1995-11-23,1995,11,23,4,木,Thursday,勤労感謝の日
1995-12-23,1995,12,23,6,土,Saturday,天皇誕生日
