2000-01-01,2000,1,1,6,土,Saturday,元日
2000-01-10,2000,1,10,1,月,Monday,成人の日
2000-02-11,2000,2,11,5,金,Friday,建国記念の日
2000-03-20,2000,3,20,1,月,Monday,春分の日
2000-04-29,2000,4,29,6,土,Saturday,みどりの日
2000-05-03,2000,5,3,3,水,Wednesday,憲法記念日
2000-05-04,2000,5,4,4,木,Thursday,国民の休日 (憲法記念日とこどもの日)
2000-05-05,2000,5,5,5,金,Friday,こどもの日
2000-07-20,2000,7,20,4,木,Thursday,海の日
2000-09-15,2000,9,15,5,金,Friday,敬老の日
2000-09-23,2000,9,23,6,土,Saturday,秋分の日
2000-10-09,2000,10,9,1,月,Monday,体育の日
2000-11-03,2000,11,3,5,金,Friday,文化の日
2000-11-23,2000,11,23,4,木,Thursday,勤労感謝の日
2000-12-23,2000,12,23,6,土,Saturday,天皇誕生日
